IP-calls,nodes explored,filename,strategy_subproblem_selection,strategy_node_priority,strategy_reduction,strategy_update_node_priority,strategy_refine_with_integer_gap,strategy_search_method,strategy_refine_method,time_total,subproblem_points,reduced_generator_points,subproblem_points_generated,mgs_points,Yn_points,hYn_points,subproblem_points_vector,subproblem_points_generated_vector,mgs_points_vector,generator_points_vector,time_IP-calls,count_IP-calls,time_nodes explored,count_nodes explored,time_subproblem_points_vector,count_subproblem_points_vector,time_subproblem_points_generated_vector,count_subproblem_points_generated_vector,time_mgs_points_vector,count_mgs_points_vector,time_ASMO.solve,count_ASMO.solve,time_ASMO._set_global_upper_bound,count_ASMO._set_global_upper_bound,time_ASMO._update_global_upper_bound,count_ASMO._update_global_upper_bound,time_ASMO._set_incumbent,count_ASMO._set_incumbent,time_CVRP._update_bounds_from_node,count_CVRP._update_bounds_from_node,time_ASMO._reduce_upper_bounds,count_ASMO._reduce_upper_bounds,timeout
579,266,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,alternating,largest,50,all,False,bbm,slow,5585.780145000026,300,147,295,147,1926,1926,100|100|100,100|97|98,54|44|49,54|44|49,,,,,,,,,,,0,2,5.84,18,0,2,5.667,18,11.249,526,11148.102,528,False
562,188,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,alternating,largest,first,all,False,phase1,slow,5.755599458003417,300,147,300,147,1926,1926,100|100|100,100|100|100,54|44|49,54|44|49,,,,,,,,,,,0,2,1.2,6,0,2,1.193,6,1.06,370,2.352,372,False
562,188,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,alternating,largest,none,all,False,phase1,slow,4.398578791995533,300,147,300,147,1926,1926,100|100|100,100|100|100,54|44|49,54|44|49,,,,,,,,,,,0,2,0.552,4,0,2,0.549,4,1.009,370,0.0,372,False
531,157,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,alternating,largest,100,all,False,phase1,slow,2716.240636707982,300,147,293,147,1926,1926,100|100|100,99|97|97,54|44|49,54|44|49,,,,,,,,,,,0,2,2.809,10,0,2,2.742,10,4.511,308,5418.159,310,False
508,146,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,alternating,largest,50,all,False,phase1,slow,2797.6314958750154,300,147,277,147,1926,1926,100|100|100,95|92|90,54|44|49,54|44|49,,,,,,,,,,,0,2,3.6,12,0,2,3.503,12,6.854,286,5578.049,288,False
196,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,alternating,largest,first,all,False,bbm,slow,1.1794854589970782,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.542,6,0,2,0.541,6,0.261,190,0.258,192,False
196,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,alternating,largest,none,all,False,bbm,slow,1.0293554170057178,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.252,4,0,2,0.251,4,0.254,190,0.0,192,False
196,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,alternating,largest,100,all,False,bbm,slow,1.1185933749657124,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.495,6,0,2,0.494,6,0.269,190,0.249,192,False
196,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,alternating,largest,50,all,False,bbm,slow,3.3311264159856364,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.826,8,0,2,0.823,8,0.479,190,4.318,192,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,alternating,largest,first,all,False,phase1,slow,0.974916250037495,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.489,6,0,2,0.489,6,0.108,100,0.244,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,alternating,largest,none,all,False,phase1,slow,0.8461735000018962,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.262,4,0,2,0.261,4,0.105,100,0.0,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,alternating,largest,100,all,False,phase1,slow,0.9693766249692999,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.498,6,0,2,0.498,6,0.108,100,0.251,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,alternating,largest,50,all,False,phase1,slow,5.484575167007279,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.757,8,0,2,0.753,8,0.109,100,9.29,102,False
347,150,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_4.json,alternating,largest,first,all,False,bbm,slow,3.4017553749727085,150,84,150,84,648,648,50|50|50,50|50|50,35|16|33,35|16|33,,,,,,,,,,,0,2,1.127,6,0,2,1.121,6,0.485,294,2.082,296,False
347,150,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_4.json,alternating,largest,none,all,False,bbm,slow,2.1538818330154754,150,84,150,84,648,648,50|50|50,50|50|50,35|16|33,35|16|33,,,,,,,,,,,0,2,0.502,4,0,2,0.5,4,0.427,294,0.0,296,False
331,142,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_4.json,alternating,largest,100,all,False,bbm,slow,169.46275783301098,150,84,149,84,648,648,50|50|50,50|49|50,35|16|33,35|16|33,,,,,,,,,,,0,2,1.673,8,0,2,1.657,8,1.769,278,332.832,280,False
329,141,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_4.json,alternating,largest,50,all,False,bbm,slow,432.51424833299825,150,84,148,84,648,648,50|50|50,50|48|50,35|16|33,35|16|33,,,,,,,,,,,0,2,2.754,12,0,2,2.718,12,2.215,276,858.37,278,False
291,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_4.json,alternating,largest,first,all,False,phase1,slow,2.9630990420118906,150,84,150,84,648,648,50|50|50,50|50|50,35|16|33,35|16|33,,,,,,,,,,,0,2,0.952,6,0,2,0.946,6,0.302,192,1.992,194,False
291,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_4.json,alternating,largest,none,all,False,phase1,slow,1.8839143330114894,150,84,150,84,648,648,50|50|50,50|50|50,35|16|33,35|16|33,,,,,,,,,,,0,2,0.469,4,0,2,0.466,4,0.265,192,0.0,194,False
291,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_4.json,alternating,largest,100,all,False,phase1,slow,2.9173746669548564,150,84,150,84,648,648,50|50|50,50|50|50,35|16|33,35|16|33,,,,,,,,,,,0,2,0.926,6,0,2,0.92,6,0.302,192,1.985,194,False
273,81,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_4.json,alternating,largest,50,all,False,phase1,slow,133.72027008299483,150,84,148,84,648,648,50|50|50,49|49|50,35|16|33,35|16|33,,,,,,,,,,,0,2,1.564,8,0,2,1.548,8,1.126,156,262.18,158,False
286,100,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_3.json,alternating,largest,first,all,False,bbm,slow,1.4593775409739465,100,60,100,60,151,151,50|50,50|50,10|50,10|50,,,,,,,,,,,0,2,0.489,6,0,2,0.485,6,0.45,196,0.854,198,False
286,100,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_3.json,alternating,largest,none,all,False,bbm,slow,0.8989459159784019,100,60,100,60,151,151,50|50,50|50,10|50,10|50,,,,,,,,,,,0,2,0.225,4,0,2,0.223,4,0.307,196,0.0,198,False
286,100,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_3.json,alternating,largest,100,all,False,bbm,slow,1.371794749982655,100,60,100,60,151,151,50|50,50|50,10|50,10|50,,,,,,,,,,,0,2,0.445,6,0,2,0.441,6,0.355,196,0.868,198,False
266,90,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_3.json,alternating,largest,50,all,False,bbm,slow,8.346826291992329,100,60,97,60,151,151,50|50,47|50,10|50,10|50,,,,,,,,,,,0,2,0.975,10,0,2,0.966,10,0.572,176,14.556,178,False
209,71,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_3.json,alternating,largest,first,all,False,phase1,slow,1.2785482080071233,100,60,100,60,151,151,50|50,50|50,10|50,10|50,,,,,,,,,,,0,2,0.46,6,0,2,0.456,6,0.232,138,0.883,140,False
209,71,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_3.json,alternating,largest,none,all,False,phase1,slow,0.8027695409837179,100,60,100,60,151,151,50|50,50|50,10|50,10|50,,,,,,,,,,,0,2,0.229,4,0,2,0.227,4,0.201,138,0.0,140,False
209,71,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_3.json,alternating,largest,100,all,False,phase1,slow,1.3036443330347538,100,60,100,60,151,151,50|50,50|50,10|50,10|50,,,,,,,,,,,0,2,0.463,6,0,2,0.458,6,0.311,138,0.877,140,False
209,71,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_3.json,alternating,largest,50,all,False,phase1,slow,4.65202533302363,100,60,100,60,151,151,50|50,50|50,10|50,10|50,,,,,,,,,,,0,2,0.722,8,0,2,0.716,8,0.364,138,7.488,140,False
635,297,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_2.json,alternating,largest,first,all,False,bbm,slow,6.309989375004079,300,131,300,131,2344,2344,100|100|100,100|100|100,52|38|41,52|38|41,,,,,,,,,,,0,2,1.006,6,0,2,0.998,6,1.895,588,2.282,590,False
635,297,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_2.json,alternating,largest,none,all,False,bbm,slow,4.921201166987885,300,131,300,131,2344,2344,100|100|100,100|100|100,52|38|41,52|38|41,,,,,,,,,,,0,2,0.465,4,0,2,0.461,4,1.778,588,0.0,590,False
583,271,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_2.json,alternating,largest,100,all,False,bbm,slow,3984.4439253750024,300,131,299,131,2344,2344,100|100|100,100|99|100,52|38|41,52|38|41,,,,,,,,,,,0,2,3.52,12,0,2,3.233,12,10.577,536,7946.178,538,False
583,271,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_2.json,alternating,largest,50,all,False,bbm,slow,4949.01906958397,300,131,299,131,2344,2344,100|100|100,100|99|100,52|38|41,52|38|41,,,,,,,,,,,0,2,5.534,16,0,2,5.37,16,11.006,536,9874.45,538,False
549,185,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_2.json,alternating,largest,first,all,False,phase1,slow,5.711275459034368,300,131,300,131,2344,2344,100|100|100,100|100|100,52|38|41,52|38|41,,,,,,,,,,,0,2,1.258,6,0,2,1.25,6,0.963,364,2.443,366,False
549,185,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_2.json,alternating,largest,none,all,False,phase1,slow,4.391981209046207,300,131,300,131,2344,2344,100|100|100,100|100|100,52|38|41,52|38|41,,,,,,,,,,,0,2,0.576,4,0,2,0.572,4,0.918,364,0.0,366,False
508,148,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_2.json,alternating,largest,100,all,False,phase1,slow,1350.1933930839878,300,131,290,131,2344,2344,100|100|100,100|96|94,52|38|41,52|38|41,,,,,,,,,,,0,2,2.049,8,0,2,2.005,8,3.659,290,2687.218,292,False
482,136,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_2.json,alternating,largest,50,all,False,phase1,slow,5500.462671665999,300,131,275,131,2344,2344,100|100|100,98|90|87,52|38|41,52|38|41,,,,,,,,,,,0,2,4.407,14,0,2,4.251,14,4.936,266,10986.002,268,False
218,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_4.json,alternating,largest,first,all,False,bbm,slow,1.3342882500146516,100,63,100,63,237,237,50|50,50|50,38|25,38|25,,,,,,,,,,,0,2,0.622,6,0,2,0.621,6,0.289,192,0.347,194,False
218,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_4.json,alternating,largest,none,all,False,bbm,slow,1.0747012909851037,100,63,100,63,237,237,50|50,50|50,38|25,38|25,,,,,,,,,,,0,2,0.293,4,0,2,0.292,4,0.275,192,0.0,194,False
218,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_4.json,alternating,largest,100,all,False,bbm,slow,1.25725575000979,100,63,100,63,237,237,50|50,50|50,38|25,38|25,,,,,,,,,,,0,2,0.574,6,0,2,0.573,6,0.293,192,0.34,194,False
212,95,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_4.json,alternating,largest,50,all,False,bbm,slow,5.7508832910098135,100,63,99,63,237,237,50|50,50|49,38|25,38|25,,,,,,,,,,,0,2,0.911,8,0,2,0.905,8,0.496,186,9.019,188,False
193,65,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_4.json,alternating,largest,first,all,False,phase1,slow,1.1805442919721827,100,63,100,63,237,237,50|50,50|50,38|25,38|25,,,,,,,,,,,0,2,0.626,6,0,2,0.624,6,0.186,126,0.379,128,False
193,65,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_4.json,alternating,largest,none,all,False,phase1,slow,0.9453947080182843,100,63,100,63,237,237,50|50,50|50,38|25,38|25,,,,,,,,,,,0,2,0.287,4,0,2,0.286,4,0.174,126,0.0,128,False
193,65,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_4.json,alternating,largest,100,all,False,phase1,slow,1.1207095420104451,100,63,100,63,237,237,50|50,50|50,38|25,38|25,,,,,,,,,,,0,2,0.568,6,0,2,0.566,6,0.184,126,0.34,128,False
183,55,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_4.json,alternating,largest,50,all,False,phase1,slow,6.3783209579996765,100,63,100,63,237,237,50|50,50|50,38|25,38|25,,,,,,,,,,,0,2,0.88,8,0,2,0.874,8,0.162,106,10.836,108,False
274,95,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_4.json,alternating,largest,first,all,False,bbm,slow,1.5810572499758564,100,63,100,63,239,239,50|50,50|50,13|50,13|50,,,,,,,,,,,0,2,0.614,6,0,2,0.611,6,0.328,186,0.887,188,False
274,95,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_4.json,alternating,largest,none,all,False,bbm,slow,1.072169249993749,100,63,100,63,239,239,50|50,50|50,13|50,13|50,,,,,,,,,,,0,2,0.311,4,0,2,0.31,4,0.284,186,0.0,188,False
274,95,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_4.json,alternating,largest,100,all,False,bbm,slow,1.5100354170426726,100,63,100,63,239,239,50|50,50|50,13|50,13|50,,,,,,,,,,,0,2,0.566,6,0,2,0.563,6,0.326,186,0.866,188,False
250,83,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_4.json,alternating,largest,50,all,False,bbm,slow,4.49883224995574,100,63,96,63,239,239,50|50,46|50,13|50,13|50,,,,,,,,,,,0,2,0.925,8,0,2,0.919,8,0.445,162,6.613,164,False
202,68,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_4.json,alternating,largest,first,all,False,phase1,slow,1.4307719999924302,100,63,100,63,239,239,50|50,50|50,13|50,13|50,,,,,,,,,,,0,2,0.575,6,0,2,0.572,6,0.21,132,0.896,134,False
202,68,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_4.json,alternating,largest,none,all,False,phase1,slow,0.9574045410263352,100,63,100,63,239,239,50|50,50|50,13|50,13|50,,,,,,,,,,,0,2,0.299,4,0,2,0.297,4,0.186,132,0.0,134,False
202,68,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_4.json,alternating,largest,100,all,False,phase1,slow,1.400006374984514,100,63,100,63,239,239,50|50,50|50,13|50,13|50,,,,,,,,,,,0,2,0.575,6,0,2,0.572,6,0.209,132,0.868,134,False
202,68,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_4.json,alternating,largest,50,all,False,phase1,slow,6.5205509579973295,100,63,100,63,239,239,50|50,50|50,13|50,13|50,,,,,,,,,,,0,2,0.902,8,0,2,0.895,8,0.328,132,10.921,134,False
347,148,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_3.json,alternating,largest,first,all,False,bbm,slow,3.4722185830469243,150,94,150,94,684,684,50|50|50,50|50|50,27|30|37,27|30|37,,,,,,,,,,,0,2,1.205,6,0,2,1.2,6,0.484,290,2.039,292,False
347,148,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_3.json,alternating,largest,none,all,False,bbm,slow,2.3252009580028243,150,94,150,94,684,684,50|50|50,50|50|50,27|30|37,27|30|37,,,,,,,,,,,0,2,0.567,4,0,2,0.564,4,0.424,290,0.0,292,False
329,139,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_3.json,alternating,largest,100,all,False,bbm,slow,183.28042758302763,150,94,149,94,684,684,50|50|50,49|50|50,27|30|37,27|30|37,,,,,,,,,,,0,2,1.857,8,0,2,1.841,8,1.785,272,360.097,274,False
327,138,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_3.json,alternating,largest,50,all,False,bbm,slow,457.0696702080313,150,94,148,94,684,684,50|50|50,48|50|50,27|30|37,27|30|37,,,,,,,,,,,0,2,2.919,12,0,2,2.881,12,2.09,270,907.519,272,False
284,96,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_3.json,alternating,largest,first,all,False,phase1,slow,3.002937499957625,150,94,150,94,684,684,50|50|50,50|50|50,27|30|37,27|30|37,,,,,,,,,,,0,2,1.04,6,0,2,1.034,6,0.29,186,1.92,188,False
284,96,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_3.json,alternating,largest,none,all,False,phase1,slow,1.905530332995113,150,94,150,94,684,684,50|50|50,50|50|50,27|30|37,27|30|37,,,,,,,,,,,0,2,0.478,4,0,2,0.475,4,0.253,186,0.0,188,False
284,96,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_3.json,alternating,largest,100,all,False,phase1,slow,3.02438387501752,150,94,150,94,684,684,50|50|50,50|50|50,27|30|37,27|30|37,,,,,,,,,,,0,2,0.961,6,0,2,0.955,6,0.364,186,1.951,188,False
271,83,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_3.json,alternating,largest,50,all,False,phase1,slow,142.27690129203256,150,94,147,94,684,684,50|50|50,48|50|49,27|30|37,27|30|37,,,,,,,,,,,0,2,1.616,8,0,2,1.6,8,1.048,160,279.28,162,False
386,192,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_1.json,alternating,largest,first,all,False,bbm,slow,2.2042554169893265,200,200,200,200,366,366,100|100,100|100,100|100,100|100,,,,,,,,,,,0,2,0.513,6,0,2,0.513,6,1.045,380,0.241,382,False
386,192,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_1.json,alternating,largest,none,all,False,bbm,slow,1.9864894170314074,200,200,200,200,366,366,100|100,100|100,100|100,100|100,,,,,,,,,,,0,2,0.243,4,0,2,0.242,4,1.034,380,0.0,382,False
386,192,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_1.json,alternating,largest,100,all,False,bbm,slow,13.157595333002973,200,200,200,200,366,366,100|100,100|100,100|100,100|100,,,,,,,,,,,0,2,0.78,8,0,2,0.775,8,2.09,380,20.728,382,False
386,192,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_1.json,alternating,largest,50,all,False,bbm,slow,32.81755783298286,200,200,200,200,366,366,100|100,100|100,100|100,100|100,,,,,,,,,,,0,2,1.393,12,0,2,1.377,12,2.722,380,59.138,382,False
302,102,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_1.json,alternating,largest,first,all,False,phase1,slow,1.5730421670014039,200,200,200,200,366,366,100|100,100|100,100|100,100|100,,,,,,,,,,,0,2,0.482,6,0,2,0.481,6,0.477,200,0.241,202,False
302,102,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_1.json,alternating,largest,none,all,False,phase1,slow,1.463896500004921,200,200,200,200,366,366,100|100,100|100,100|100,100|100,,,,,,,,,,,0,2,0.255,4,0,2,0.254,4,0.482,200,0.0,202,False
302,102,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_1.json,alternating,largest,100,all,False,phase1,slow,17.438884374976624,200,200,200,200,366,366,100|100,100|100,100|100,100|100,,,,,,,,,,,0,2,0.751,8,0,2,0.744,8,0.378,200,32.034,202,False
302,102,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_1.json,alternating,largest,50,all,False,phase1,slow,23.277169707987923,200,200,200,200,366,366,100|100,100|100,100|100,100|100,,,,,,,,,,,0,2,1.061,10,0,2,1.05,10,0.969,200,42.995,202,False
200,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_2.json,alternating,largest,first,all,False,bbm,slow,1.1381634999997914,100,100,100,100,219,219,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.505,6,0,2,0.504,6,0.268,194,0.236,196,False
200,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_2.json,alternating,largest,none,all,False,bbm,slow,1.0179432919831015,100,100,100,100,219,219,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.241,4,0,2,0.241,4,0.261,194,0.0,196,False
200,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_2.json,alternating,largest,100,all,False,bbm,slow,1.092628957994748,100,100,100,100,219,219,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.506,6,0,2,0.505,6,0.264,194,0.247,196,False
200,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_2.json,alternating,largest,50,all,False,bbm,slow,3.3409351659938693,100,100,100,100,219,219,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.763,8,0,2,0.76,8,0.546,194,4.446,196,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_2.json,alternating,largest,first,all,False,phase1,slow,0.9439888339838944,100,100,100,100,219,219,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.477,6,0,2,0.476,6,0.109,100,0.238,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_2.json,alternating,largest,none,all,False,phase1,slow,0.8115957920090295,100,100,100,100,219,219,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.239,4,0,2,0.239,4,0.106,100,0.0,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_2.json,alternating,largest,100,all,False,phase1,slow,0.9179670409648679,100,100,100,100,219,219,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.466,6,0,2,0.465,6,0.11,100,0.233,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_2.json,alternating,largest,50,all,False,phase1,slow,5.742390250030439,100,100,100,100,219,219,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.727,8,0,2,0.723,8,0.11,100,9.867,102,False
200,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_3.json,alternating,largest,first,all,False,bbm,slow,1.1310737080057152,100,80,100,80,218,218,50|50,50|50,50|30,50|30,,,,,,,,,,,0,2,0.51,6,0,2,0.509,6,0.266,194,0.235,196,False
200,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_3.json,alternating,largest,none,all,False,bbm,slow,0.946069500001613,100,80,100,80,218,218,50|50,50|50,50|30,50|30,,,,,,,,,,,0,2,0.253,4,0,2,0.253,4,0.264,194,0.0,196,False
200,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_3.json,alternating,largest,100,all,False,bbm,slow,1.097777875023894,100,80,100,80,218,218,50|50,50|50,50|30,50|30,,,,,,,,,,,0,2,0.475,6,0,2,0.474,6,0.265,194,0.239,196,False
190,94,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_3.json,alternating,largest,50,all,False,bbm,slow,3.5342529169865884,100,80,98,80,218,218,50|50,50|48,50|30,50|30,,,,,,,,,,,0,2,0.787,8,0,2,0.783,8,0.509,184,4.883,186,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_3.json,alternating,largest,first,all,False,phase1,slow,0.927177749981638,100,80,100,80,218,218,50|50,50|50,50|30,50|30,,,,,,,,,,,0,2,0.474,6,0,2,0.474,6,0.109,100,0.239,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_3.json,alternating,largest,none,all,False,phase1,slow,0.790946958004497,100,80,100,80,218,218,50|50,50|50,50|30,50|30,,,,,,,,,,,0,2,0.241,4,0,2,0.241,4,0.104,100,0.0,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_3.json,alternating,largest,100,all,False,phase1,slow,0.9111750830197707,100,80,100,80,218,218,50|50,50|50,50|30,50|30,,,,,,,,,,,0,2,0.467,6,0,2,0.467,6,0.112,100,0.234,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_3.json,alternating,largest,50,all,False,phase1,slow,5.685959875001572,100,80,100,80,218,218,50|50,50|50,50|30,50|30,,,,,,,,,,,0,2,0.737,8,0,2,0.733,8,0.109,100,9.771,102,False
339,149,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_2.json,alternating,largest,first,all,False,bbm,slow,3.258457499963697,150,88,150,88,791,791,50|50|50,50|50|50,33|28|27,33|28|27,,,,,,,,,,,0,2,1.113,6,0,2,1.107,6,0.477,292,1.728,294,False
339,149,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_2.json,alternating,largest,none,all,False,bbm,slow,2.190737208002247,150,88,150,88,791,791,50|50|50,50|50|50,33|28|27,33|28|27,,,,,,,,,,,0,2,0.488,4,0,2,0.485,4,0.438,292,0.0,294,False
327,143,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_2.json,alternating,largest,100,all,False,bbm,slow,248.54115816700505,150,88,150,88,791,791,50|50|50,50|50|50,33|28|27,33|28|27,,,,,,,,,,,0,2,1.588,8,0,2,1.57,8,2.099,280,490.487,282,False
331,145,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_2.json,alternating,largest,50,all,False,bbm,slow,76.15993137500482,150,88,149,88,791,791,50|50|50,50|49|50,33|28|27,33|28|27,,,,,,,,,,,0,2,1.579,8,0,2,1.564,8,1.217,284,146.831,286,False
287,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_2.json,alternating,largest,first,all,False,phase1,slow,2.8873852910473943,150,88,150,88,791,791,50|50|50,50|50|50,33|28|27,33|28|27,,,,,,,,,,,0,2,0.937,6,0,2,0.932,6,0.286,188,1.692,190,False
287,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_2.json,alternating,largest,none,all,False,phase1,slow,1.9951960829785094,150,88,150,88,791,791,50|50|50,50|50|50,33|28|27,33|28|27,,,,,,,,,,,0,2,0.472,4,0,2,0.469,4,0.265,188,0.0,190,False
287,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_2.json,alternating,largest,100,all,False,phase1,slow,2.8958939160220325,150,88,150,88,791,791,50|50|50,50|50|50,33|28|27,33|28|27,,,,,,,,,,,0,2,0.975,6,0,2,0.97,6,0.288,188,1.8,190,False
